Date,NCLI_1d,NCLI_2d,NIFTY,Signal_1d
2020-11-17,-56.9,-24.0,13133.08,STRONG_SELL
2020-11-18,-25.15,-19.27,13034.72,SELL
2020-11-19,-95.95,-100.0,13283.06,STRONG_SELL
2020-11-20,-85.22,-62.89,13370.63,STRONG_SELL
2020-11-23,-100.0,-100.0,13976.95,
2020-11-24,-100.0,-100.0,13895.19,
2020-11-25,-100.0,-100.0,13644.24,
2020-11-26,-100.0,-93.65,13692.85,
2020-11-27,-100.0,-51.39,13698.18,
2020-11-30,-100.0,-100.0,13982.0,
2020-12-01,-100.0,-100.0,13982.0,
2020-12-02,-100.0,-57.07,13916.37,
2020-12-03,24.5,53.64,13366.74,BUY
2020-12-04,82.78,100.0,13219.99,STRONG_BUY
2020-12-07,19.69,-11.83,13593.58,NEUTRAL
2020-12-08,30.62,16.04,13498.79,BUY
2020-12-09,54.4,34.87,13462.31,STRONG_BUY
2020-12-10,79.92,76.83,13402.11,STRONG_BUY
2020-12-11,74.4,70.22,13351.92,STRONG_BUY
2020-12-14,20.99,-3.19,13504.69,BUY
2020-12-15,100.0,100.0,12732.03,STRONG_BUY
2020-12-16,100.0,98.35,12722.86,STRONG_BUY
2020-12-17,100.0,100.0,12632.07,STRONG_BUY
2020-12-18,93.46,97.04,12854.76,STRONG_BUY
2020-12-21,72.62,31.76,13064.05,STRONG_BUY
2020-12-22,-6.4,-56.65,13181.29,NEUTRAL
2020-12-23,42.09,31.91,13011.8,STRONG_BUY
2020-12-24,-14.5,-13.56,13286.95,NEUTRAL
2020-12-25,-45.58,10.83,13380.4,STRONG_SELL
2020-12-28,-48.51,-22.37,13393.52,STRONG_SELL
2020-12-29,-90.71,-58.83,13611.51,STRONG_SELL
2020-12-30,-71.77,-60.38,13663.79,STRONG_SELL
2020-12-31,-78.18,-84.85,13635.0,STRONG_SELL
2021-01-01,-27.36,-4.49,13635.0,SELL
2021-01-04,-100.0,-100.0,14151.29,
2021-01-05,-17.75,32.77,13713.12,NEUTRAL
2021-01-06,-20.62,-22.71,13786.46,SELL
2021-01-07,-2.61,4.95,13943.4,NEUTRAL
2021-01-08,-28.93,-39.92,13985.06,SELL
2021-01-11,-17.61,-15.12,14105.74,NEUTRAL
2021-01-12,-42.89,-58.35,14288.53,STRONG_SELL
2021-01-13,-76.44,-100.0,14535.09,STRONG_SELL
2021-01-14,-60.1,-52.46,14700.96,STRONG_SELL
2021-01-15,-100.0,-100.0,15212.81,
2021-01-18,-74.99,-82.92,15196.29,STRONG_SELL
2021-01-19,-87.08,-94.16,15265.69,STRONG_SELL
2021-01-20,-53.24,-70.32,15143.76,STRONG_SELL
2021-01-21,-9.53,-46.89,15006.78,NEUTRAL
2021-01-22,-59.32,-84.68,15236.3,STRONG_SELL
2021-01-25,-16.67,-3.27,15011.15,NEUTRAL
2021-01-26,61.33,100.0,14676.32,STRONG_BUY
2021-01-27,87.33,100.0,14654.26,STRONG_BUY
2021-01-28,9.6,11.25,14846.59,NEUTRAL
2021-01-29,90.53,100.0,14529.0,STRONG_BUY
2021-02-01,100.0,100.0,14529.0,STRONG_BUY
2021-02-02,100.0,100.0,14091.79,STRONG_BUY
2021-02-03,100.0,100.0,14046.25,STRONG_BUY
2021-02-04,100.0,100.0,14012.32,STRONG_BUY
2021-02-05,90.38,100.0,14198.92,STRONG_BUY
2021-02-08,100.0,100.0,14002.64,STRONG_BUY
2021-02-09,100.0,92.66,14045.58,STRONG_BUY
2021-02-10,100.0,100.0,13918.97,STRONG_BUY
2021-02-11,100.0,100.0,13987.03,STRONG_BUY
2021-02-12,52.75,63.84,14173.93,STRONG_BUY
2021-02-15,53.36,29.78,14115.73,STRONG_BUY
2021-02-16,81.57,68.67,14059.95,STRONG_BUY
2021-02-17,100.0,100.0,14034.77,STRONG_BUY
2021-02-18,34.23,24.62,14245.99,BUY
2021-02-19,-75.47,-79.41,14697.91,STRONG_SELL
2021-02-22,-100.0,-100.0,15129.48,
2021-02-23,-100.0,-100.0,14895.34,
2021-02-24,-36.41,-9.02,14722.48,SELL
2021-02-25,29.06,64.37,14344.48,BUY
2021-02-26,-27.03,3.55,14691.0,SELL
2021-03-01,-13.43,40.84,14691.0,NEUTRAL
2021-03-02,-100.0,-100.0,15104.74,
2021-03-03,-100.0,-65.62,15198.57,
2021-03-04,-100.0,-90.91,15147.69,
2021-03-05,-34.36,-38.13,15112.29,SELL
2021-03-08,-21.7,-21.68,15175.8,SELL
2021-03-09,32.89,32.06,14993.53,BUY
2021-03-10,-40.95,-11.93,15185.05,STRONG_SELL
2021-03-11,89.89,85.79,14773.68,STRONG_BUY
2021-03-12,100.0,100.0,14656.35,STRONG_BUY
2021-03-15,100.0,100.0,14539.21,STRONG_BUY
2021-03-16,100.0,70.85,14711.77,STRONG_BUY
2021-03-17,88.16,56.25,14774.92,STRONG_BUY
2021-03-18,37.12,3.91,14907.72,BUY
2021-03-19,97.49,100.0,14766.42,STRONG_BUY
2021-03-22,100.0,100.0,14557.28,STRONG_BUY
2021-03-23,100.0,100.0,14466.21,STRONG_BUY
2021-03-24,100.0,100.0,14500.55,STRONG_BUY
2021-03-25,80.22,77.14,14517.13,STRONG_BUY
2021-03-26,-12.42,-19.22,14857.13,NEUTRAL
2021-03-29,9.08,48.62,14717.34,NEUTRAL
2021-03-30,100.0,100.0,14564.06,STRONG_BUY
2021-03-31,74.1,76.62,14631.0,STRONG_BUY
2021-04-01,69.53,80.87,14631.0,STRONG_BUY
2021-04-02,57.41,90.25,14712.24,STRONG_BUY
2021-04-05,-4.32,33.13,14878.59,NEUTRAL
2021-04-06,-100.0,-100.0,15190.17,
2021-04-07,-21.55,-18.54,15054.55,SELL
2021-04-08,47.89,45.45,15011.1,STRONG_BUY
2021-04-09,34.8,28.01,14954.65,BUY
2021-04-12,100.0,100.0,14579.26,STRONG_BUY
2021-04-13,100.0,100.0,14416.53,STRONG_BUY
2021-04-14,100.0,100.0,14491.89,STRONG_BUY
2021-04-15,100.0,100.0,14512.69,STRONG_BUY
2021-04-16,86.16,68.8,14566.26,STRONG_BUY
2021-04-19,92.69,83.89,14614.59,STRONG_BUY
2021-04-20,58.67,37.95,14679.71,STRONG_BUY
2021-04-21,5.58,-5.01,14941.14,NEUTRAL
2021-04-22,-47.68,-51.05,15258.46,STRONG_SELL
2021-04-23,-7.37,-53.57,15264.97,NEUTRAL
2021-04-26,33.13,56.72,15100.88,BUY
2021-04-27,-5.14,24.92,15242.71,NEUTRAL
2021-04-28,-100.0,-100.0,15462.63,
2021-04-29,-96.99,-93.58,15624.86,STRONG_SELL
2021-04-30,-95.08,-43.88,15582.0,STRONG_SELL
2021-05-03,-88.89,-91.93,15582.0,STRONG_SELL
2021-05-04,-100.0,-100.0,15857.44,
2021-05-05,-25.08,31.87,15612.49,SELL
2021-05-06,84.01,100.0,15443.03,STRONG_BUY
2021-05-07,-28.65,-18.91,15717.27,SELL
2021-05-10,-98.09,-72.87,16032.09,STRONG_SELL
2021-05-11,-98.1,-86.08,16196.12,STRONG_SELL
2021-05-12,-35.25,-22.69,16099.13,SELL
2021-05-13,-93.75,-100.0,16315.0,STRONG_SELL
2021-05-14,-60.42,-75.57,16307.19,STRONG_SELL
2021-05-17,-9.9,17.9,16248.8,NEUTRAL
2021-05-18,-61.91,-49.92,16508.06,STRONG_SELL
2021-05-19,-66.47,-63.46,16429.68,STRONG_SELL
2021-05-20,-31.61,-0.3,16510.81,SELL
2021-05-21,40.56,53.12,16321.93,STRONG_BUY
2021-05-24,39.43,56.13,16370.71,BUY
2021-05-25,5.06,33.79,16348.26,NEUTRAL
2021-05-26,-2.63,2.16,16316.09,NEUTRAL
2021-05-27,65.76,96.49,16193.78,STRONG_BUY
2021-05-28,100.0,100.0,15807.37,STRONG_BUY
2021-05-31,100.0,100.0,15722.0,STRONG_BUY
2021-06-01,100.0,100.0,15722.0,STRONG_BUY
2021-06-02,100.0,100.0,15766.39,STRONG_BUY
2021-06-03,96.54,90.67,15953.89,STRONG_BUY
2021-06-04,100.0,69.03,15910.11,STRONG_BUY
2021-06-07,100.0,100.0,15869.7,STRONG_BUY
2021-06-08,3.13,-23.68,16444.15,NEUTRAL
2021-06-09,-24.76,-80.62,16523.4,SELL
2021-06-10,-51.08,-87.73,16698.33,STRONG_SELL
2021-06-11,29.75,26.7,16518.69,BUY
2021-06-14,44.88,10.89,16414.48,STRONG_BUY
2021-06-15,48.78,34.6,16426.04,STRONG_BUY
2021-06-16,22.18,12.87,16351.97,BUY
2021-06-17,100.0,100.0,15848.26,STRONG_BUY
2021-06-18,68.52,91.4,16045.08,STRONG_BUY
2021-06-21,35.32,46.5,16199.87,BUY
2021-06-22,-1.31,-13.64,16337.71,NEUTRAL
2021-06-23,5.24,-8.18,16621.38,NEUTRAL
2021-06-24,50.12,12.57,16320.27,STRONG_BUY
2021-06-25,100.0,100.0,15943.83,STRONG_BUY
2021-06-28,100.0,100.0,15702.04,STRONG_BUY
2021-06-29,100.0,100.0,15397.93,STRONG_BUY
2021-06-30,100.0,75.9,15763.0,STRONG_BUY
2021-07-01,76.96,70.44,15763.0,STRONG_BUY
2021-07-02,100.0,100.0,15672.0,STRONG_BUY
2021-07-05,100.0,100.0,15620.56,STRONG_BUY
2021-07-06,47.05,7.96,15971.34,STRONG_BUY
2021-07-07,35.24,0.82,16108.0,BUY
2021-07-08,100.0,100.0,15531.87,STRONG_BUY
2021-07-09,100.0,100.0,15132.8,STRONG_BUY
2021-07-12,100.0,100.0,15234.26,STRONG_BUY
2021-07-13,100.0,100.0,15262.06,STRONG_BUY
2021-07-14,100.0,89.4,15281.35,STRONG_BUY
2021-07-15,65.56,52.93,15322.82,STRONG_BUY
2021-07-16,1.36,-12.1,15832.27,NEUTRAL
2021-07-19,-3.41,-22.69,15869.1,NEUTRAL
2021-07-20,-100.0,-100.0,16884.63,
2021-07-21,-89.23,-100.0,16996.77,STRONG_SELL
2021-07-22,-100.0,-100.0,17073.57,
2021-07-23,-100.0,-100.0,16934.36,
2021-07-26,-94.28,-90.4,16826.28,STRONG_SELL
2021-07-27,-100.0,-100.0,17078.56,
2021-07-28,-100.0,-100.0,17164.7,
2021-07-29,-79.33,-21.93,16908.86,STRONG_SELL
2021-07-30,-21.97,11.49,16705.0,SELL
2021-08-02,-14.67,6.7,16705.0,NEUTRAL
2021-08-03,12.1,54.94,16672.05,NEUTRAL
2021-08-04,-2.73,34.74,16728.02,NEUTRAL
2021-08-05,91.16,100.0,16332.57,STRONG_BUY
2021-08-06,100.0,92.18,16194.94,STRONG_BUY
2021-08-09,100.0,100.0,16111.61,STRONG_BUY
2021-08-10,100.0,100.0,16019.74,STRONG_BUY
2021-08-11,100.0,97.51,16339.31,STRONG_BUY
2021-08-12,41.21,10.63,16393.53,STRONG_BUY
2021-08-13,9.56,-13.32,16499.45,NEUTRAL
2021-08-16,72.88,79.77,16256.18,STRONG_BUY
2021-08-17,-0.36,19.02,16640.87,NEUTRAL
2021-08-18,-65.12,-68.49,16887.28,STRONG_SELL
2021-08-19,-100.0,-100.0,17230.61,
2021-08-20,-100.0,-100.0,17558.31,
2021-08-23,-100.0,-100.0,17752.09,
2021-08-24,-100.0,-100.0,17823.51,
2021-08-25,-100.0,-100.0,17680.63,
2021-08-26,-66.33,-27.78,17509.27,STRONG_SELL
2021-08-27,-64.51,-2.31,17539.95,STRONG_SELL
2021-08-30,-100.0,-55.58,17653.55,
2021-08-31,-100.0,-82.6,17618.0,
2021-09-01,-30.53,20.29,17618.0,SELL
2021-09-02,-16.27,40.34,17635.18,NEUTRAL
2021-09-03,7.11,34.49,17564.24,NEUTRAL
2021-09-06,91.7,99.51,17573.28,STRONG_BUY
2021-09-07,53.5,10.2,17569.04,STRONG_BUY
2021-09-08,100.0,79.57,17330.18,STRONG_BUY
2021-09-09,100.0,100.0,17273.79,STRONG_BUY
2021-09-10,45.45,33.95,17676.9,STRONG_BUY
2021-09-13,20.16,-8.06,17694.04,BUY
2021-09-14,100.0,100.0,16865.37,STRONG_BUY
2021-09-15,100.0,100.0,16728.52,STRONG_BUY
2021-09-16,100.0,100.0,16906.18,STRONG_BUY
2021-09-17,100.0,54.51,17013.07,STRONG_BUY
2021-09-20,100.0,100.0,16837.0,STRONG_BUY
2021-09-21,100.0,100.0,16619.26,STRONG_BUY
2021-09-22,100.0,100.0,16928.36,STRONG_BUY
2021-09-23,100.0,78.98,16976.96,STRONG_BUY
2021-09-24,24.27,-50.55,17222.93,BUY
2021-09-27,-59.78,-73.7,17553.87,STRONG_SELL
2021-09-28,-46.3,-37.93,17445.49,STRONG_SELL
2021-09-29,-100.0,-100.0,18004.25,
2021-09-30,-100.0,-89.75,18115.0,
2021-10-01,-100.0,-100.0,18115.0,
2021-10-04,-100.0,-100.0,18482.72,
2021-10-05,-100.0,-77.02,18124.25,
2021-10-06,-95.2,-100.0,18219.02,STRONG_SELL
2021-10-07,33.55,19.75,17919.38,BUY
2021-10-08,-4.47,-8.07,17932.9,NEUTRAL
2021-10-11,72.1,92.1,17760.82,STRONG_BUY
2021-10-12,100.0,100.0,17687.94,STRONG_BUY
2021-10-13,94.67,55.52,17567.11,STRONG_BUY
2021-10-14,100.0,100.0,17419.96,STRONG_BUY
2021-10-15,100.0,91.15,17435.57,STRONG_BUY
2021-10-18,100.0,100.0,16949.56,STRONG_BUY
2021-10-19,100.0,100.0,16851.21,STRONG_BUY
2021-10-20,100.0,100.0,16580.0,STRONG_BUY
2021-10-21,100.0,100.0,16714.58,STRONG_BUY
2021-10-22,90.89,83.61,17118.74,STRONG_BUY
2021-10-25,21.3,22.14,17216.94,BUY
2021-10-26,59.08,69.13,17260.01,STRONG_BUY
2021-10-27,66.14,60.59,16837.26,STRONG_BUY
2021-10-28,100.0,100.0,16693.45,STRONG_BUY
2021-10-29,77.02,71.55,16983.0,STRONG_BUY
2021-11-01,17.48,31.11,16983.0,NEUTRAL
2021-11-02,11.04,35.32,16981.51,NEUTRAL
2021-11-03,-33.89,-35.07,17076.53,SELL
2021-11-04,55.56,77.8,16798.76,STRONG_BUY
2021-11-05,34.26,31.9,16906.15,BUY
2021-11-08,3.41,3.73,17214.07,NEUTRAL
2021-11-09,-94.25,-100.0,17417.15,STRONG_SELL
2021-11-10,-98.71,-100.0,17480.8,STRONG_SELL
2021-11-11,-86.15,-85.75,17521.36,STRONG_SELL
2021-11-12,-8.95,-38.38,17297.25,NEUTRAL
2021-11-15,-27.04,-10.46,17403.74,SELL
2021-11-16,-37.74,-51.6,17340.88,SELL
2021-11-17,-10.99,-1.53,17356.56,NEUTRAL
2021-11-18,-100.0,-100.0,17943.02,
2021-11-19,-100.0,-100.0,18398.39,
2021-11-22,-100.0,-100.0,18495.42,
2021-11-23,-96.5,-96.26,18252.74,STRONG_SELL
2021-11-24,-71.35,-70.76,18146.35,STRONG_SELL
2021-11-25,-89.28,-35.83,18216.68,STRONG_SELL
2021-11-26,-100.0,-100.0,18470.91,
2021-11-29,-8.74,14.87,18091.57,NEUTRAL
2021-11-30,97.63,100.0,17354.0,STRONG_BUY
2021-12-01,87.47,100.0,17354.0,STRONG_BUY
2021-12-02,100.0,100.0,17350.16,STRONG_BUY
2021-12-03,75.28,52.49,17451.06,STRONG_BUY
2021-12-06,100.0,84.94,17266.71,STRONG_BUY
2021-12-07,100.0,100.0,16734.77,STRONG_BUY
2021-12-08,100.0,100.0,16581.71,STRONG_BUY
2021-12-09,100.0,100.0,16470.08,STRONG_BUY
2021-12-10,100.0,100.0,16507.75,STRONG_BUY
2021-12-13,100.0,82.81,16688.71,STRONG_BUY
2021-12-14,100.0,80.78,16381.71,STRONG_BUY
2021-12-15,68.41,-10.19,16856.72,STRONG_BUY
2021-12-16,67.84,51.56,16735.86,STRONG_BUY
2021-12-17,100.0,100.0,16593.41,STRONG_BUY
2021-12-20,-46.36,-81.23,17059.29,STRONG_SELL
2021-12-21,-46.21,-71.62,16865.74,STRONG_SELL
2021-12-22,-74.84,-64.02,17098.58,STRONG_SELL
2021-12-23,-45.68,-34.03,17159.25,STRONG_SELL
2021-12-24,-98.8,-100.0,17427.18,STRONG_SELL
2021-12-27,-100.0,-100.0,17510.41,
2021-12-28,-100.0,-100.0,17682.61,
2021-12-29,-71.35,-46.67,17363.6,STRONG_SELL
2021-12-30,-74.64,-69.6,17464.64,STRONG_SELL
2021-12-31,-58.41,-33.97,17340.0,STRONG_SELL
2022-01-03,-61.07,-30.8,17340.0,STRONG_SELL
2022-01-04,-100.0,-71.55,17674.3,
2022-01-05,-100.0,-94.51,17765.13,
2022-01-06,-81.8,-100.0,17743.88,STRONG_SELL
2022-01-07,-98.84,-100.0,17778.27,STRONG_SELL
2022-01-10,-4.96,5.53,17649.5,NEUTRAL
2022-01-11,-8.04,-35.86,17628.31,NEUTRAL
2022-01-12,-53.76,-85.84,17682.54,STRONG_SELL
2022-01-13,-26.16,-32.24,17750.15,SELL
2022-01-14,-50.76,-93.37,17744.36,STRONG_SELL
2022-01-17,-72.01,-89.7,17932.21,STRONG_SELL
2022-01-18,-88.4,-100.0,17907.11,STRONG_SELL
2022-01-19,92.97,82.08,17486.78,STRONG_BUY
2022-01-20,100.0,100.0,17261.08,STRONG_BUY
2022-01-21,100.0,100.0,17086.96,STRONG_BUY
2022-01-24,100.0,100.0,16905.99,STRONG_BUY
2022-01-25,93.62,80.9,16876.26,STRONG_BUY
2022-01-26,100.0,100.0,16494.61,STRONG_BUY
2022-01-27,100.0,100.0,16663.04,STRONG_BUY
2022-01-28,100.0,100.0,16373.18,STRONG_BUY
2022-01-31,54.38,93.68,16793.0,STRONG_BUY
2022-02-01,69.71,79.72,16793.0,STRONG_BUY
2022-02-02,12.97,22.69,16942.05,NEUTRAL
2022-02-03,25.84,29.95,16934.42,BUY
2022-02-04,31.33,26.46,16749.0,BUY
2022-02-07,81.49,92.21,16767.87,STRONG_BUY
2022-02-08,39.55,48.94,16734.46,BUY
2022-02-09,85.74,100.0,16670.58,STRONG_BUY
2022-02-10,76.8,78.33,16649.62,STRONG_BUY
2022-02-11,30.19,22.62,16670.28,BUY
2022-02-14,100.0,67.29,16375.33,STRONG_BUY
2022-02-15,100.0,100.0,16390.29,STRONG_BUY
2022-02-16,60.73,37.58,16466.68,STRONG_BUY
2022-02-17,97.23,70.64,16194.13,STRONG_BUY
2022-02-18,74.27,51.63,16315.97,STRONG_BUY
2022-02-21,-26.38,-75.41,16554.53,SELL
2022-02-22,-85.76,-93.96,16814.0,STRONG_SELL
2022-02-23,-11.16,-19.11,16612.34,NEUTRAL
2022-02-24,17.98,17.76,16544.33,NEUTRAL
2022-02-25,-100.0,-100.0,16899.48,
2022-02-28,-100.0,-100.0,17465.0,
2022-03-01,-100.0,-100.0,17465.0,
2022-03-02,-100.0,-100.0,17407.68,
2022-03-03,-90.79,-81.57,17232.11,STRONG_SELL
2022-03-04,-81.62,-68.84,17162.91,STRONG_SELL
2022-03-07,-49.11,-49.52,17093.23,STRONG_SELL
2022-03-08,-100.0,-100.0,17390.47,
2022-03-09,-100.0,-72.52,17382.74,
2022-03-10,-98.27,-91.52,17435.64,STRONG_SELL
2022-03-11,-56.84,-86.15,17241.2,STRONG_SELL
2022-03-14,-21.56,-10.8,17315.85,SELL
2022-03-15,-8.36,-35.26,17254.14,NEUTRAL
2022-03-16,100.0,88.19,16734.26,STRONG_BUY
2022-03-17,100.0,100.0,16688.56,STRONG_BUY
2022-03-18,100.0,100.0,16585.53,STRONG_BUY
2022-03-21,100.0,64.34,16642.35,STRONG_BUY
2022-03-22,84.8,54.57,16810.38,STRONG_BUY
2022-03-23,53.66,18.06,16911.35,STRONG_BUY
2022-03-24,-46.19,-95.75,17143.92,STRONG_SELL
2022-03-25,-76.45,-42.77,17145.96,STRONG_SELL
2022-03-28,57.73,69.68,16758.27,STRONG_BUY
2022-03-29,-42.99,-5.87,17142.35,STRONG_SELL
2022-03-30,-55.85,-41.19,17111.87,STRONG_SELL
2022-03-31,-39.0,-43.44,17103.0,SELL
2022-04-01,-15.85,31.94,17103.0,NEUTRAL
2022-04-04,-38.62,-14.16,17136.98,SELL
2022-04-05,-100.0,-98.84,17174.98,
2022-04-06,70.95,100.0,16869.42,STRONG_BUY
2022-04-07,43.91,49.13,16838.14,STRONG_BUY
2022-04-08,33.9,77.67,16993.71,BUY
2022-04-11,-8.41,-20.93,17006.95,NEUTRAL
2022-04-12,55.44,51.73,16927.96,STRONG_BUY
2022-04-13,-1.33,-38.28,16991.61,NEUTRAL
2022-04-14,-75.93,-64.83,17373.93,STRONG_SELL
2022-04-15,-97.62,-95.2,17442.34,STRONG_SELL
2022-04-18,-98.91,-100.0,17372.51,STRONG_SELL
2022-04-19,-69.84,-88.77,17370.15,STRONG_SELL
2022-04-20,-31.34,-21.21,17257.68,SELL
2022-04-21,79.26,100.0,17024.45,STRONG_BUY
2022-04-22,25.62,5.29,17023.81,BUY
2022-04-25,37.54,44.13,16906.33,BUY
2022-04-26,-42.72,-27.75,16992.59,STRONG_SELL
2022-04-27,21.89,52.36,16785.63,BUY
2022-04-28,-17.0,-22.72,16937.44,NEUTRAL
2022-04-29,85.92,98.65,16584.0,STRONG_BUY
2022-05-02,86.88,100.0,16584.0,STRONG_BUY
2022-05-03,100.0,100.0,16212.74,STRONG_BUY
2022-05-04,100.0,100.0,15953.07,STRONG_BUY
2022-05-05,100.0,100.0,15629.56,STRONG_BUY
2022-05-06,100.0,93.87,15821.74,STRONG_BUY
2022-05-09,100.0,100.0,15364.26,STRONG_BUY
2022-05-10,100.0,100.0,15540.01,STRONG_BUY
2022-05-11,100.0,100.0,15351.33,STRONG_BUY
2022-05-12,99.32,84.65,15326.01,STRONG_BUY
2022-05-13,89.5,66.65,15515.67,STRONG_BUY
2022-05-16,3.57,-11.57,15850.73,NEUTRAL
2022-05-17,-2.86,9.54,15802.49,NEUTRAL
2022-05-18,100.0,100.0,15471.42,STRONG_BUY
2022-05-19,92.46,93.15,15500.5,STRONG_BUY
2022-05-20,23.92,-26.12,15555.54,BUY
2022-05-23,-30.23,-21.09,15716.89,SELL
2022-05-24,-100.0,-100.0,16162.02,
2022-05-25,-100.0,-100.0,15876.5,
2022-05-26,-100.0,-100.0,16272.58,
2022-05-27,-100.0,-100.0,16019.08,
2022-05-30,-78.39,-50.91,15994.94,STRONG_SELL
2022-05-31,-64.25,12.87,15780.0,STRONG_SELL
2022-06-01,-34.39,17.45,15780.0,SELL
2022-06-02,-45.45,-1.99,15793.15,STRONG_SELL
2022-06-03,-100.0,-100.0,16226.44,
2022-06-06,-100.0,-100.0,16351.56,
2022-06-07,53.55,53.24,15688.22,STRONG_BUY
2022-06-08,15.67,1.39,15775.47,NEUTRAL
2022-06-09,-81.41,-82.22,16109.06,STRONG_SELL
2022-06-10,-71.82,-99.82,16049.91,STRONG_SELL
2022-06-13,-100.0,-100.0,16450.58,
2022-06-14,-100.0,-100.0,16964.66,
2022-06-15,-100.0,-100.0,17217.0,
2022-06-16,-100.0,-100.0,16928.04,
2022-06-17,-54.42,-61.73,16889.82,STRONG_SELL
2022-06-20,-100.0,-100.0,17619.12,
2022-06-21,-100.0,-100.0,17559.87,
2022-06-22,-87.34,-100.0,17422.99,STRONG_SELL
2022-06-23,68.55,100.0,16573.04,STRONG_BUY
2022-06-24,-93.13,-100.0,17316.93,STRONG_SELL
2022-06-27,-100.0,-88.83,17297.81,
2022-06-28,-100.0,-100.0,17788.34,
2022-06-29,-100.0,-100.0,17607.48,
2022-06-30,25.79,71.29,16929.0,BUY
2022-07-01,32.49,65.22,16929.0,BUY
2022-07-04,29.55,88.52,16775.25,BUY
2022-07-05,9.3,19.53,16889.93,NEUTRAL
2022-07-06,-32.76,-38.36,17367.93,SELL
2022-07-07,-35.68,-48.25,17136.04,SELL
2022-07-08,41.13,20.39,17040.61,STRONG_BUY
2022-07-11,77.26,50.44,16919.15,STRONG_BUY
2022-07-12,88.6,82.1,16961.93,STRONG_BUY
2022-07-13,100.0,100.0,16713.73,STRONG_BUY
2022-07-14,100.0,100.0,16622.44,STRONG_BUY
2022-07-15,71.47,34.44,16653.08,STRONG_BUY
2022-07-18,54.24,-9.82,16688.7,STRONG_BUY
2022-07-19,80.38,30.94,16608.81,STRONG_BUY
2022-07-20,100.0,100.0,16130.61,STRONG_BUY
2022-07-21,100.0,100.0,16381.41,STRONG_BUY
2022-07-22,52.52,27.9,16450.41,STRONG_BUY
2022-07-25,-96.79,-100.0,16810.71,STRONG_SELL
2022-07-26,-96.21,-100.0,17015.38,STRONG_SELL
2022-07-27,-100.0,-100.0,17286.96,
2022-07-28,-100.0,-100.0,17770.19,
2022-07-29,-100.0,-100.0,17759.0,
2022-08-01,-100.0,-100.0,17759.0,
2022-08-02,-70.47,-72.33,17465.84,STRONG_SELL
2022-08-03,-96.08,-69.91,17521.6,STRONG_SELL
2022-08-04,-2.63,25.8,17219.75,NEUTRAL
2022-08-05,51.22,60.65,16940.27,STRONG_BUY
2022-08-08,55.5,42.44,17026.35,STRONG_BUY
2022-08-09,-63.11,-96.85,17520.6,STRONG_SELL
2022-08-10,-12.78,-36.64,17294.34,NEUTRAL
2022-08-11,47.0,29.71,17251.02,STRONG_BUY
2022-08-12,11.06,-15.21,17280.98,NEUTRAL
2022-08-15,-33.92,-79.27,17452.5,SELL
2022-08-16,-63.7,-100.0,17600.24,STRONG_SELL
2022-08-17,-100.0,-100.0,17923.01,
2022-08-18,-100.0,-100.0,18020.02,
2022-08-19,-100.0,-100.0,18082.64,
2022-08-22,-100.0,-100.0,18190.0,
2022-08-23,-100.0,-100.0,18147.92,
2022-08-24,-100.0,-100.0,18350.55,
2022-08-25,-100.0,-100.0,18092.86,
2022-08-26,-17.19,-30.69,17765.55,NEUTRAL
2022-08-29,53.54,87.45,17527.13,STRONG_BUY
2022-08-30,74.5,100.0,17239.75,STRONG_BUY
2022-08-31,100.0,100.0,16888.0,STRONG_BUY
2022-09-01,100.0,100.0,16888.0,STRONG_BUY
2022-09-02,100.0,100.0,16481.62,STRONG_BUY
2022-09-05,100.0,100.0,16531.59,STRONG_BUY
2022-09-06,82.98,67.47,16660.88,STRONG_BUY
2022-09-07,62.85,25.69,16911.05,STRONG_BUY
2022-09-08,16.83,-19.51,17057.56,NEUTRAL
2022-09-09,-85.85,-100.0,17616.18,STRONG_SELL
2022-09-12,-62.82,-81.64,17556.48,STRONG_SELL
2022-09-13,-88.19,-100.0,17592.66,STRONG_SELL
2022-09-14,-91.38,-100.0,17820.4,STRONG_SELL
2022-09-15,-100.0,-94.29,18016.86,
2022-09-16,-98.83,-100.0,18080.27,STRONG_SELL
2022-09-19,-100.0,-90.91,18041.53,
2022-09-20,-100.0,-100.0,18366.1,
2022-09-21,-100.0,-100.0,18347.16,
2022-09-22,-100.0,-100.0,18794.65,
2022-09-23,-100.0,-100.0,18672.12,
2022-09-26,-100.0,-100.0,18742.31,
2022-09-27,-100.0,-97.69,18407.41,
2022-09-28,65.28,100.0,17748.11,STRONG_BUY
2022-09-29,41.72,36.12,17801.65,STRONG_BUY
2022-09-30,5.75,34.84,18012.0,NEUTRAL
2022-10-03,4.44,-2.17,18012.0,NEUTRAL
2022-10-04,53.53,68.79,17887.42,STRONG_BUY
2022-10-05,83.61,100.0,17851.15,STRONG_BUY
2022-10-06,100.0,100.0,17577.8,STRONG_BUY
2022-10-07,100.0,100.0,17147.62,STRONG_BUY
2022-10-10,100.0,100.0,17068.19,STRONG_BUY
2022-10-11,100.0,99.04,17296.69,STRONG_BUY
2022-10-12,84.52,82.58,17364.88,STRONG_BUY
2022-10-13,48.91,11.56,17560.1,STRONG_BUY
2022-10-14,36.43,-4.14,17475.19,BUY
2022-10-17,-11.37,-48.66,17808.72,NEUTRAL
