Date,Open,High,Low,Close,Volume
2020-02-28,9053.35,9053.35,8598.0,8598.0,1283306167
2020-03-02,8583.24,8722.17,8459.07,8598.0,271358382
2020-03-03,8633.55,8760.92,8219.32,8346.68,652628716
2020-03-04,8203.05,8822.11,8203.05,8822.11,327351218
2020-03-05,8858.28,9722.55,8547.62,9411.89,884358977
2020-03-06,9687.04,10183.31,9198.47,9694.74,378185370
2020-03-09,9830.4,10239.06,9370.6,9779.26,228668546
2020-03-10,9807.96,10544.35,9174.17,9910.56,1164139926
2020-03-11,10171.3,10391.8,10166.17,10386.66,973242056
2020-03-12,10131.81,10679.5,10131.81,10679.5,891898242
2020-03-13,10215.94,10997.22,9840.97,10622.25,276424339
2020-03-16,10581.01,11135.16,10273.85,10828.0,547332949
2020-03-17,10596.39,11276.51,9600.81,10280.93,616650206
2020-03-18,10222.27,11137.11,9093.42,10008.26,757781128
2020-03-19,10059.59,11749.19,10059.59,11749.19,1414614436
2020-03-20,11495.36,11702.19,10952.98,11159.81,634950616
2020-03-23,11265.69,11265.69,10562.57,10562.57,329009118
2020-03-24,10689.39,11076.84,10609.3,10996.76,534499314
2020-03-25,10838.13,11216.5,10613.72,10992.08,325450204
2020-03-26,11073.31,12728.0,11073.31,12728.0,1072478538
2020-03-27,12733.27,12733.27,11191.31,11191.31,1441040683
2020-03-30,11369.84,11619.23,9959.17,10208.56,755236988
2020-03-31,10539.11,10539.11,9860.0,9860.0,240321111
2020-04-01,9807.34,10441.3,9226.04,9860.0,213975871
2020-04-02,9794.5,10262.87,8634.03,9102.39,1448607068
2020-04-03,9055.67,9374.47,8639.29,8958.09,396882340
2020-04-06,8766.13,9229.32,8690.74,9153.93,291630027
2020-04-07,9041.05,9273.1,8865.58,9097.63,246424736
2020-04-08,9021.9,9021.9,8710.03,8710.03,317178163
2020-04-09,8828.59,8860.38,8639.56,8671.36,380707290
2020-04-10,8572.76,8576.38,8353.87,8357.49,348453472
2020-04-13,8353.4,8620.36,8353.4,8620.36,829153840
2020-04-14,8682.0,9319.06,8682.0,9319.06,781595440
2020-04-15,9285.1,10023.43,9243.44,9981.76,884441708
2020-04-16,9782.33,10281.1,9584.61,10083.37,345985333
2020-04-17,9915.77,10318.68,9898.5,10301.42,379779660
2020-04-20,10275.34,10543.84,10013.76,10282.26,157590501
2020-04-21,10359.94,10713.99,10076.25,10430.3,516178253
2020-04-22,10440.53,11063.19,10131.49,10754.15,406150438
2020-04-23,11016.75,11328.29,10473.38,10784.93,320262114
2020-04-24,10806.98,11171.67,10329.31,10694.0,211754972
2020-04-27,10567.75,11245.24,9632.56,10310.05,536756766
2020-04-28,10377.67,10514.9,10115.33,10252.57,413231688
2020-04-29,10189.64,10189.64,9450.32,9450.32,1209494524
2020-04-30,9420.49,9776.19,9224.3,9580.0,517886632
2020-05-01,9624.51,10055.2,9149.31,9580.0,462595475
2020-05-04,9547.72,9765.66,9539.49,9757.42,239952918
2020-05-05,9759.32,10107.26,9408.0,9755.93,303684525
2020-05-06,9847.42,10024.13,9674.19,9850.9,579781278
2020-05-07,9812.7,9959.7,9728.27,9875.27,304811668
2020-05-08,9912.63,10569.47,9317.08,9973.92,492843550
2020-05-11,10064.15,10064.15,9525.68,9525.68,1001438228
2020-05-12,9521.98,9609.47,9471.26,9558.75,370789281
2020-05-13,9534.36,10188.87,9534.36,10188.87,1707131097
2020-05-14,10087.58,10146.42,9921.1,9979.94,333257637
2020-05-15,10070.17,10086.12,9857.61,9873.57,499254464
2020-05-18,9952.43,10354.09,9590.09,9991.75,599778828
2020-05-19,10122.53,10702.77,9585.75,10165.99,664433621
2020-05-20,10114.64,10225.91,10058.37,10169.65,316193667
2020-05-21,10223.44,10952.07,9665.67,10394.3,412278114
2020-05-22,10353.31,10450.65,10302.69,10400.02,259240636
2020-05-25,10387.34,10963.8,9997.61,10574.07,1119751351
2020-05-26,10602.4,10613.48,10378.5,10389.58,535341619
2020-05-27,10478.33,10541.74,10321.67,10385.08,205513305
2020-05-28,10242.05,10391.76,10158.8,10308.51,610628227
2020-05-29,10314.75,10534.35,10082.4,10302.0,296808637
2020-06-01,10239.62,10366.71,10174.91,10302.0,415887774
2020-06-02,10308.54,10523.34,10146.82,10361.62,539422673
2020-06-03,10330.0,10636.73,10056.36,10363.09,358733916
2020-06-04,10287.11,10610.89,10287.11,10610.89,1920233377
2020-06-05,10629.96,10705.82,10569.55,10645.41,426528743
2020-06-08,10622.86,10770.16,10332.57,10479.87,960327793
2020-06-09,10476.91,10638.98,10476.91,10638.98,537887473
2020-06-10,10658.52,10706.47,10603.61,10651.56,478412444
2020-06-11,10687.18,10687.18,10391.68,10391.68,944434063
2020-06-12,10380.2,10561.66,10224.23,10405.7,279652463
2020-06-15,10424.8,10594.03,10424.8,10594.03,822684094
2020-06-16,10519.08,10765.09,10459.83,10705.84,657176287
2020-06-17,10719.69,10956.48,10437.69,10674.48,487473283
2020-06-18,10609.94,10814.36,10541.55,10745.97,888025385
2020-06-19,10726.67,10906.94,10726.67,10906.94,460290851
2020-06-22,10851.32,11160.76,10704.07,11013.51,760661204
2020-06-23,11065.1,11170.93,11015.78,11121.61,456092250
2020-06-24,11101.3,11253.77,10924.11,11076.58,135148239
2020-06-25,11068.51,11126.3,10949.37,11007.17,618024473
2020-06-26,11061.95,11071.88,10895.28,10905.21,726634769
2020-06-29,10902.75,11014.11,10902.75,11014.11,809770036
2020-06-30,11047.75,11254.05,10866.7,11073.0,285049066
2020-07-01,11092.88,11283.65,10882.23,11073.0,297102988
2020-07-02,11038.34,11114.2,11038.34,11114.2,381833734
2020-07-03,11101.21,11197.81,10740.88,10837.48,803634191
2020-07-06,10839.08,10964.61,10766.5,10892.03,270408940
2020-07-07,10846.47,11157.42,10846.47,11157.42,833405784
2020-07-08,11174.54,11283.15,11145.28,11253.89,216394599
2020-07-09,11221.25,11632.33,11172.81,11583.88,1687096043
2020-07-10,11581.46,11767.86,11356.12,11542.52,803098226
2020-07-13,11603.77,11792.96,11358.77,11547.95,296897380
2020-07-14,11551.41,11798.88,11369.53,11617.0,611837231
2020-07-15,11568.03,11672.02,11518.61,11622.6,226641292
2020-07-16,11611.61,11831.85,11611.61,11831.85,991858007
2020-07-17,11782.39,11855.89,11742.52,11816.01,234879057
2020-07-20,11918.78,11963.4,11652.05,11696.67,616109797
2020-07-21,11629.52,11948.2,11629.52,11948.2,835904404
2020-07-22,11935.26,11935.26,11741.46,11741.46,1132307048
2020-07-23,11693.83,11693.83,11513.75,11513.75,526264137
2020-07-24,11592.97,11592.97,11519.6,11519.6,445017929
2020-07-27,11521.4,11521.4,11239.2,11239.2,666763208
2020-07-28,11220.91,11458.96,11220.91,11458.96,708628713
2020-07-29,11449.73,11603.12,11354.91,11508.3,357128017
2020-07-30,11547.51,11655.57,11354.38,11462.44,742681249
2020-07-31,11501.88,11617.82,11271.06,11387.0,592414071
2020-08-03,11341.32,11444.08,11284.24,11387.0,281339300
2020-08-04,11320.32,11349.7,11201.46,11230.84,516615016
2020-08-05,11250.73,11319.95,11206.7,11275.92,462712708
2020-08-06,11298.57,11298.57,11080.8,11080.8,684665291
2020-08-07,11057.79,11159.26,10888.47,10989.94,762576010
2020-08-10,10995.25,11185.73,10838.94,11029.42,704639025
2020-08-11,11029.52,11100.91,10901.02,10972.41,246627117
2020-08-12,10968.49,11076.42,10801.52,10909.44,438572537
2020-08-13,10940.35,11035.78,10827.63,10923.06,220241891
2020-08-14,10946.22,11380.93,10708.04,11142.76,623774890
2020-08-17,11140.22,11452.69,10821.83,11134.31,165860854
2020-08-18,11142.74,11142.74,10970.82,10970.82,464221612
2020-08-19,10882.03,11073.64,10722.15,10913.75,268205299
2020-08-20,11018.09,11325.94,10948.32,11256.17,1454470717
2020-08-21,11235.34,11753.7,11013.64,11531.99,622723128
2020-08-24,11522.67,11646.41,11401.43,11525.17,688696389
2020-08-25,11439.23,11461.85,11335.2,11357.81,507538529
2020-08-26,11353.93,11368.14,11212.21,11226.43,570294641
2020-08-27,11237.44,11269.12,11110.2,11141.88,611237283
2020-08-28,11177.81,11285.25,11112.72,11220.17,483930168
2020-08-31,11225.29,11431.49,11041.8,11248.0,860074567
2020-09-01,11168.44,11529.86,10886.58,11248.0,254884199
2020-09-02,11199.79,11362.87,11177.53,11340.61,422319013
2020-09-03,11359.06,11461.21,11344.13,11446.28,702567009
2020-09-04,11424.85,11428.33,11149.8,11153.28,1187774752
2020-09-07,11115.88,11196.13,10852.36,10932.61,1295074267
2020-09-08,10960.78,10960.78,10725.23,10725.23,1130572918
2020-09-09,10787.43,11354.69,10316.21,10883.47,775491265
2020-09-10,10901.52,10949.55,10881.63,10929.66,398458642
2020-09-11,10946.85,11100.77,10847.52,11001.44,398270732
2020-09-14,10926.68,11072.83,10363.06,10509.21,1189178808
2020-09-15,10481.03,10527.24,10384.47,10430.69,432750855
2020-09-16,10445.7,10569.92,10445.7,10569.92,466834266
2020-09-17,10608.35,10833.55,10290.38,10515.58,313633317
2020-09-18,10552.62,10761.24,10360.59,10569.22,629870052
2020-09-21,10715.97,10716.91,10581.48,10582.42,476699999
2020-09-22,10542.71,10790.44,10542.71,10790.44,758921552
2020-09-23,10869.46,11120.25,10869.46,11120.25,1927756501
2020-09-24,11060.44,11383.2,11060.44,11383.2,1082758957
2020-09-25,11310.67,11499.6,11310.67,11499.6,600816189
2020-09-28,11544.1,11544.1,11255.36,11255.36,1026392938
2020-09-29,11207.89,11519.76,11081.08,11392.96,573130838
2020-09-30,11295.19,12070.11,10867.08,11642.0,1263743262
2020-10-01,11592.39,11678.63,11555.76,11642.0,402660657
2020-10-02,11660.92,11795.13,11612.75,11746.96,352689357
2020-10-05,11793.62,11838.89,11718.9,11764.17,646278223
2020-10-06,11718.95,11765.34,11697.24,11743.63,372990301
2020-10-07,11748.78,11906.97,11675.25,11833.44,859936962
2020-10-08,11831.31,12071.11,11703.62,11943.42,668657223
2020-10-09,11904.21,12134.67,11757.78,11988.23,273374915
2020-10-12,12049.42,12404.02,11575.64,11930.24,744810447
2020-10-13,11937.12,12464.28,11937.12,12464.28,1258165632
2020-10-14,12502.35,12951.15,12305.84,12754.64,595455629
2020-10-15,12781.52,12804.61,12704.91,12728.0,311751285
2020-10-16,12786.48,12852.68,12721.69,12787.89,545616457
2020-10-19,12682.08,12746.68,12343.14,12407.73,1183119403
2020-10-20,12326.59,12525.07,12250.66,12449.13,282503521
2020-10-21,12450.29,12674.9,12448.11,12672.72,1429510483
2020-10-22,12628.52,12795.31,12503.88,12670.66,350881370
2020-10-23,12691.7,12986.75,12455.81,12750.86,521958887
2020-10-26,12843.03,12962.07,12817.86,12936.9,1023806009
2020-10-27,12981.0,12981.0,12511.01,12511.01,1650784051
2020-10-28,12571.65,12576.82,12496.1,12501.27,323817860
2020-10-29,12507.76,12621.56,12453.62,12567.41,186438178
2020-10-30,12531.44,12968.0,12531.44,12968.0,728264510
2020-11-02,12964.8,13254.25,12678.55,12968.0,235821002
2020-11-03,12940.13,13159.65,12491.47,12710.98,848868568
2020-11-04,12693.34,12831.42,12542.38,12680.45,385317012
2020-11-05,12650.57,12741.99,12608.58,12699.99,661808441
2020-11-06,12796.93,12826.08,12650.78,12679.93,433768324
2020-11-09,12676.37,12710.48,12645.97,12680.08,218382145
2020-11-10,12728.82,12897.23,12596.0,12764.41,450933863
2020-11-11,12840.31,13357.66,12452.14,12969.49,613859134
2020-11-12,13024.63,13106.88,12971.7,13053.95,734125428
2020-11-13,13016.56,13156.49,13016.56,13156.49,563988775
2020-11-16,13221.07,13246.39,13138.44,13163.76,178453727
2020-11-17,13111.28,13166.65,13077.72,13133.08,306390433
2020-11-18,13053.05,13170.25,12917.52,13034.72,249400155
2020-11-19,13050.76,13341.97,12991.85,13283.06,991460600
2020-11-20,13349.96,13433.13,13287.46,13370.63,223185680
2020-11-23,13352.75,14070.07,13259.63,13976.95,1928864104
2020-11-24,13977.25,14262.12,13610.32,13895.19,476348587
2020-11-25,13800.83,13800.83,13644.24,13644.24,765886728
2020-11-26,13673.78,14034.36,13332.27,13692.85,508989954
2020-11-27,13661.47,13744.65,13615.0,13698.18,420485672
2020-11-30,13734.11,13982.0,13734.11,13982.0,1151872277
2020-12-01,14000.89,14035.24,13947.65,13982.0,181304074
2020-12-02,13925.79,13988.72,13853.44,13916.37,307700124
2020-12-03,13911.83,13911.83,13366.74,13366.74,1517630974
2020-12-04,13366.41,13366.41,13219.99,13219.99,334053320
2020-12-07,13216.99,13593.58,13216.99,13593.58,1605259173
2020-12-08,13500.28,13605.84,13393.23,13498.79,456708286
2020-12-09,13508.1,13633.93,13336.48,13462.31,323818494
2020-12-10,13563.68,13909.02,13056.76,13402.11,263114257
2020-12-11,13434.84,13534.78,13251.98,13351.92,179958437
2020-12-14,13387.62,13730.79,13161.52,13504.69,827435220
2020-12-15,13495.37,13495.37,12732.03,12732.03,1189841647
2020-12-16,12678.84,12800.96,12600.74,12722.86,362987468
2020-12-17,12803.35,12881.83,12553.59,12632.07,542163176
2020-12-18,12615.99,12854.76,12615.99,12854.76,608614119
2020-12-21,12833.48,13192.21,12705.32,13064.05,782096759
2020-12-22,13014.71,13187.0,13009.0,13181.29,662211716
2020-12-23,13125.64,13125.64,13011.8,13011.8,808622030
2020-12-24,13012.72,13323.49,12976.18,13286.95,1457876366
2020-12-25,13332.25,13454.27,13258.39,13380.4,994043103
2020-12-28,13323.89,13410.68,13306.73,13393.52,228943393
2020-12-29,13258.43,13611.51,13258.43,13611.51,646225906
2020-12-30,13657.21,14004.86,13316.14,13663.79,437793021
2020-12-31,13698.32,13716.46,13616.87,13635.0,422419858
2021-01-01,13635.72,13870.24,13400.48,13635.0,151163253
2021-01-04,13611.21,14151.29,13611.21,14151.29,1065262627
2021-01-05,14237.7,14237.7,13713.12,13713.12,1525482659
2021-01-06,13752.97,13871.39,13668.04,13786.46,541917663
2021-01-07,13836.59,14265.65,13514.34,13943.4,540169887
2021-01-08,13970.59,14259.52,13696.13,13985.06,390470940
2021-01-11,13982.82,14180.14,13908.42,14105.74,378504339
2021-01-12,14103.11,14407.18,13984.46,14288.53,659081779
2021-01-13,14217.86,14589.06,14163.89,14535.09,508607944
2021-01-14,14570.25,15006.51,14264.71,14700.96,355101619
2021-01-15,14724.32,15212.81,14724.32,15212.81,1494949204
2021-01-18,15208.56,15690.83,14714.03,15196.29,601574753
2021-01-19,15260.56,15561.74,14964.51,15265.69,456830339
2021-01-20,15312.68,15660.94,14795.51,15143.76,459683817
2021-01-21,15102.71,15102.71,15006.78,15006.78,482995043
2021-01-22,15022.61,15309.41,14949.5,15236.3,824652550
2021-01-25,15148.63,15185.74,14974.04,15011.15,1281867419
2021-01-26,15039.92,15039.92,14676.32,14676.32,512171885
2021-01-27,14708.33,14726.85,14635.74,14654.26,546029241
2021-01-28,14646.46,14846.59,14646.46,14846.59,671539675
2021-01-29,14824.74,14824.74,14529.0,14529.0,768665876
2021-02-01,14538.83,14576.14,14491.69,14529.0,223422435
2021-02-02,14517.34,14517.34,14091.79,14091.79,725357489
2021-02-03,14102.07,14333.79,13814.54,14046.25,529943202
2021-02-04,14074.0,14474.64,13611.68,14012.32,390142187
2021-02-05,13969.33,14227.56,13940.69,14198.92,702531758
2021-02-08,14301.7,14301.7,14002.64,14002.64,1101575462
2021-02-09,14025.34,14254.36,13816.57,14045.58,347616465
2021-02-10,14032.57,14161.04,13790.5,13918.97,538165465
2021-02-11,13946.97,14231.18,13702.81,13987.03,589155938
2021-02-12,13946.1,14173.93,13946.1,14173.93,1120319708
2021-02-15,14150.2,14410.67,13855.26,14115.73,371296819
2021-02-16,14117.64,14372.58,13805.01,14059.95,463357292
2021-02-17,14071.38,14393.67,13712.48,14034.77,426053047
2021-02-18,14005.62,14245.99,14005.62,14245.99,1096239386
2021-02-19,13978.15,14697.91,13978.15,14697.91,1435874158
2021-02-22,14572.25,15129.48,14572.25,15129.48,1903619860
2021-02-23,15190.27,15865.39,14220.22,14895.34,685422635
2021-02-24,14923.81,14951.78,14694.5,14722.48,927309287
2021-02-25,14759.36,14759.36,14344.48,14344.48,814301416
2021-02-26,14386.99,14691.0,14386.99,14691.0,1922147924
2021-03-01,14670.09,14807.94,14553.15,14691.0,280828339
2021-03-02,14714.84,15104.74,14714.84,15104.74,1109443998
2021-03-03,15123.26,15471.2,14850.63,15198.57,659784875
2021-03-04,15219.25,15483.46,14883.48,15147.69,341282351
2021-03-05,15181.62,15423.69,14870.22,15112.29,273234082
2021-03-08,15114.12,15180.77,15109.15,15175.8,345044941
2021-03-09,15142.77,15142.77,14993.53,14993.53,308523341
2021-03-10,15008.4,15293.17,14900.28,15185.05,859517429
2021-03-11,15308.34,15308.34,14773.68,14773.68,857426218
2021-03-12,14710.8,14964.65,14402.49,14656.35,244139036
2021-03-15,14742.43,14742.43,14539.21,14539.21,622854531
2021-03-16,14652.02,15214.46,14149.33,14711.77,511249602
2021-03-17,14802.35,15268.84,14308.42,14774.92,510201789
2021-03-18,14790.66,15064.1,14634.29,14907.72,438498068
2021-03-19,14789.77,14820.82,14735.37,14766.42,473231257
2021-03-22,14804.3,14804.3,14557.28,14557.28,658283994
2021-03-23,14571.43,14623.82,14413.82,14466.21,665907730
2021-03-24,14476.54,14707.23,14269.86,14500.55,248641884
2021-03-25,14306.01,14538.07,14285.07,14517.13,361164384
2021-03-26,14516.64,14857.13,14516.64,14857.13,735756043
2021-03-29,14887.2,15233.84,14370.7,14717.34,560289337
2021-03-30,14718.4,14718.4,14564.06,14564.06,1975640729
2021-03-31,14576.24,14641.27,14565.98,14631.0,173701304
2021-04-01,14701.97,14711.78,14621.19,14631.0,353611778
2021-04-02,14663.64,14736.57,14639.31,14712.24,601227106
2021-04-05,14617.64,15020.32,14475.91,14878.59,427590399
2021-04-06,14903.33,15190.17,14903.33,15190.17,935874225
2021-04-07,15264.9,15264.9,15054.55,15054.55,362930313
2021-04-08,14999.88,15130.37,14880.6,15011.1,329779431
2021-04-09,14791.91,14954.65,14791.91,14954.65,993018251
2021-04-12,14916.49,14916.49,14579.26,14579.26,2042279852
2021-04-13,14587.54,14587.54,14416.53,14416.53,471949107
2021-04-14,14410.05,14624.13,14277.81,14491.89,441978362
2021-04-15,14528.21,14580.3,14460.61,14512.69,310668986
2021-04-16,14670.5,14922.47,14314.29,14566.26,427280691
2021-04-19,14576.91,14633.22,14558.28,14614.59,619216213
2021-04-20,14597.17,14764.85,14512.03,14679.71,214235198
2021-04-21,14647.15,14941.14,14647.15,14941.14,725126907
2021-04-22,14975.44,15377.07,14856.84,15258.46,575926443
2021-04-23,15348.32,15364.15,15249.13,15264.97,456887885
2021-04-26,15236.03,15251.04,15085.87,15100.88,882270427
2021-04-27,15126.24,15368.65,15000.3,15242.71,1301630934
2021-04-28,15192.07,15599.27,15055.42,15462.63,771295865
2021-04-29,15370.29,16062.35,14932.8,15624.86,731857874
2021-04-30,15604.05,15733.54,15452.51,15582.0,289624433
2021-05-03,15611.27,15720.27,15473.0,15582.0,321007971
2021-05-04,15493.27,15861.4,15489.31,15857.44,782610876
2021-05-05,15729.03,15729.03,15612.49,15612.49,841722730
2021-05-06,15781.58,15781.58,15443.03,15443.03,483450971
2021-05-07,15369.64,15717.27,15369.64,15717.27,804656247
2021-05-10,15662.65,16032.09,15662.65,16032.09,744574796
2021-05-11,16029.71,16291.45,15934.38,16196.12,308655261
2021-05-12,16176.72,16215.97,16059.89,16099.13,435079486
2021-05-13,16198.37,16461.57,16051.8,16315.0,842218125
2021-05-14,16416.06,16540.29,16182.96,16307.19,367390036
2021-05-17,16377.68,16398.26,16228.22,16248.8,574150511
2021-05-18,16147.55,16508.06,16147.55,16508.06,495582992
2021-05-19,16563.19,16872.73,16120.14,16429.68,401000137
2021-05-20,16522.24,16743.71,16289.34,16510.81,660426297
2021-05-21,16437.47,16584.76,16174.64,16321.93,704519476
2021-05-24,16206.63,16370.71,16206.63,16370.71,319127566
2021-05-25,16403.02,16683.06,16068.21,16348.26,708039122
2021-05-26,16519.68,16521.11,16314.66,16316.09,355883290
2021-05-27,16226.67,16461.17,15959.28,16193.78,743380747
2021-05-28,16148.9,16148.9,15807.37,15807.37,1521613999
2021-05-31,15884.02,15912.44,15693.58,15722.0,433353979
2021-06-01,15705.08,15814.99,15612.09,15722.0,450134371
2021-06-02,15707.41,16232.64,15241.16,15766.39,445385664
2021-06-03,15795.69,16032.58,15716.99,15953.89,706554693
2021-06-04,15931.48,15958.56,15883.04,15910.11,329741564
2021-06-07,16027.2,16162.94,15733.97,15869.7,314810559
2021-06-08,15810.87,16444.15,15810.87,16444.15,1611269642
2021-06-09,16558.58,17032.31,16049.67,16523.4,440092007
2021-06-10,16512.53,16698.33,16512.53,16698.33,685962380
2021-06-11,16730.66,16785.91,16463.44,16518.69,500334364
2021-06-14,16639.5,16832.0,16221.98,16414.48,1317309578
2021-06-15,16325.92,16601.8,16150.16,16426.04,203482897
2021-06-16,16489.07,16508.75,16332.29,16351.97,504396134
2021-06-17,16389.02,16389.02,15848.26,15848.26,832542366
2021-06-18,15846.9,16104.31,15787.66,16045.08,319812987
2021-06-21,15967.99,16199.87,15967.99,16199.87,720873522
2021-06-22,16242.27,16337.71,16242.27,16337.71,240277953
2021-06-23,16384.12,16622.75,16382.75,16621.38,240250249
2021-06-24,16491.56,16491.56,16320.27,16320.27,1062119115
2021-06-25,16393.6,16393.6,15943.83,15943.83,3211987565
2021-06-28,15991.32,16513.54,15179.82,15702.04,329698025
2021-06-29,15688.13,15688.13,15397.93,15397.93,833512434
2021-06-30,15449.41,15783.15,15429.26,15763.0,710593996
2021-07-01,15774.9,15928.52,15609.38,15763.0,258485026
2021-07-02,15851.09,15851.09,15672.0,15672.0,432025092
2021-07-05,15634.1,15674.79,15579.87,15620.56,293250774
2021-07-06,15570.35,15971.34,15570.35,15971.34,1567242134
2021-07-07,15966.16,16108.0,15966.16,16108.0,666399065
2021-07-08,16147.21,16147.21,15531.87,15531.87,1155273871
2021-07-09,15543.91,15782.08,14894.63,15132.8,787768671
2021-07-12,15192.58,15345.89,15080.96,15234.26,501138366
2021-07-13,15171.21,15356.8,15076.47,15262.06,182015666
2021-07-14,15367.54,15367.54,15281.35,15281.35,339525714
2021-07-15,15296.09,15572.1,15046.8,15322.82,343435933
2021-07-16,15362.64,15832.27,15362.64,15832.27,343850598
2021-07-19,15764.21,16233.96,15399.35,15869.1,192957140
2021-07-20,15897.04,16884.63,15897.04,16884.63,986628770
2021-07-21,16939.84,17028.28,16908.32,16996.77,461665382
2021-07-22,16925.46,17442.62,16556.42,17073.57,599747746
2021-07-23,17151.42,17230.48,16855.3,16934.36,462469629
2021-07-26,16810.46,16923.39,16713.34,16826.28,421906006
2021-07-27,16729.96,17157.65,16650.86,17078.56,816801033
2021-07-28,17031.46,17325.14,16871.03,17164.7,579294244
2021-07-29,17190.19,17530.54,16568.51,16908.86,1285633277
2021-07-30,16937.09,16937.09,16705.0,16705.0,530405150
2021-08-02,16666.81,16826.28,16545.53,16705.0,390348145
2021-08-03,16652.58,16743.2,16581.44,16672.05,282478504
2021-08-04,16814.12,16873.63,16668.51,16728.02,353721344
2021-08-05,16772.53,16772.53,16332.57,16332.57,1171809996
2021-08-06,16258.97,16304.14,16149.77,16194.94,456497987
2021-08-09,16158.82,16199.67,16070.76,16111.61,292880881
2021-08-10,16117.83,16117.83,16019.74,16019.74,524401307
2021-08-11,16044.02,16358.47,16024.85,16339.31,1030443507
2021-08-12,16258.61,16706.71,15945.43,16393.53,249379516
2021-08-13,16299.98,16553.3,16246.12,16499.45,616370138
2021-08-16,16505.07,16505.07,16256.18,16256.18,236928051
2021-08-17,16193.91,16640.87,16193.91,16640.87,2025676844
2021-08-18,16582.96,16897.62,16572.61,16887.28,275232936
2021-08-19,16807.62,17230.61,16807.62,17230.61,524887356
2021-08-20,17287.99,17558.31,17287.99,17558.31,1026953012
2021-08-23,17506.74,17754.78,17504.04,17752.09,618836388
2021-08-24,17726.61,17845.89,17704.24,17823.51,312831318
2021-08-25,17901.16,17901.16,17680.63,17680.63,729045093
2021-08-26,17756.25,18061.58,17203.93,17509.27,525306917
2021-08-27,17456.13,18083.09,16912.98,17539.95,260399215
2021-08-30,17563.05,17862.25,17354.35,17653.55,481268169
2021-08-31,17838.52,18253.88,17202.64,17618.0,1172204665
2021-09-01,17693.6,17743.29,17568.31,17618.0,408510878
2021-09-02,17596.39,17675.13,17556.44,17635.18,170919530
2021-09-03,17672.28,17672.28,17564.24,17564.24,644604282
2021-09-06,17553.57,17801.23,17325.63,17573.28,314114829
2021-09-07,17462.61,17601.57,17430.07,17569.04,384337759
2021-09-08,17489.37,17503.43,17316.12,17330.18,277090256
2021-09-09,17437.65,17744.61,16966.83,17273.79,713636594
2021-09-10,17418.97,18075.52,17020.34,17676.9,868104509
2021-09-13,17642.73,17890.35,17446.42,17694.04,248538059
2021-09-14,17537.86,17537.86,16865.37,16865.37,2567123015
2021-09-15,16843.77,16902.56,16669.73,16728.52,381419083
2021-09-16,16643.97,17089.02,16461.13,16906.18,512546827
2021-09-17,17057.81,17372.46,16698.42,17013.07,228891979
2021-09-20,16937.69,16988.29,16786.39,16837.0,819652506
2021-09-21,16791.09,16791.09,16619.26,16619.26,638607544
2021-09-22,16734.18,16947.22,16715.32,16928.36,948153020
2021-09-23,16734.97,16997.95,16713.98,16976.96,345586055
2021-09-24,17073.4,17495.26,16801.07,17222.93,313403312
2021-09-27,17134.29,17553.87,17134.29,17553.87,1541776141
2021-09-28,17496.14,17715.11,17226.51,17445.49,448002373
2021-09-29,17364.41,18390.35,16978.32,18004.25,1120521286
2021-09-30,17854.53,18286.07,17683.46,18115.0,385666788
2021-10-01,18104.22,18273.64,17945.58,18115.0,393134653
2021-10-04,18056.9,18494.3,18045.32,18482.72,850699111
2021-10-05,18416.9,18416.9,18124.25,18124.25,839433546
2021-10-06,18119.36,18429.08,17909.3,18219.02,216865828
2021-10-07,18158.59,18158.59,17919.38,17919.38,1075721560
2021-10-08,17871.37,18382.61,17421.66,17932.9,486936185
2021-10-11,17948.93,18288.6,17421.15,17760.82,721483697
2021-10-12,17760.18,17798.0,17650.11,17687.94,297410339
2021-10-13,17635.4,17886.0,17316.51,17567.11,831796196
2021-10-14,17568.65,17615.9,17372.71,17419.96,677196057
2021-10-15,17397.73,17621.53,17211.78,17435.57,299799530
2021-10-18,17386.06,17386.06,16949.56,16949.56,968994465
2021-10-19,17012.33,17164.05,16699.49,16851.21,415230559
2021-10-20,16839.91,16953.59,16466.32,16580.0,640359677
2021-10-21,16486.49,16736.59,16464.48,16714.58,324575865
2021-10-22,16795.9,17118.74,16795.9,17118.74,892779326
2021-10-25,17208.68,17335.68,17089.94,17216.94,798907890
2021-10-26,17154.02,17788.46,16625.58,17260.01,283264381
2021-10-27,17277.84,17277.84,16837.26,16837.26,834123997
2021-10-28,16909.91,16921.84,16681.52,16693.45,401244989
2021-10-29,16759.71,16983.0,16759.71,16983.0,443834967
2021-11-01,16968.26,17029.43,16921.83,16983.0,325110701
2021-11-02,17022.05,17151.75,16851.81,16981.51,976223758
2021-11-03,16972.84,17157.44,16891.94,17076.53,573423071
2021-11-04,17147.85,17301.66,16644.95,16798.76,299265293
2021-11-05,16983.83,17171.8,16718.18,16906.15,572875385
2021-11-08,16926.56,17214.07,16926.56,17214.07,450505461
2021-11-09,17143.58,17581.52,16979.22,17417.15,604343719
2021-11-10,17376.38,17778.72,17078.46,17480.8,680201195
2021-11-11,17438.93,17567.02,17393.27,17521.36,215422639
2021-11-12,17427.45,17477.35,17247.34,17297.25,644838157
2021-11-15,17255.73,17507.38,17152.1,17403.74,825590206
2021-11-16,17386.0,17682.56,17044.32,17340.88,243242246
